gene_id,count,frequency,compartment
group_2051,839,1.0,Core
cobT,839,1.0,Core
ilvE_2~~~ilvE~~~ilvE_1,839,1.0,Core
pfkA,839,1.0,Core
smc_2~~~smc_4,839,1.0,Core
comM_1~~~comM_2~~~comM,839,1.0,Core
prpD2_2~~~prpD2_1~~~prpD2,839,1.0,Core
group_2046,839,1.0,Core
accD5_2,839,1.0,Core
hutG,839,1.0,Core
hutH_2~~~hutH_1~~~hutH,839,1.0,Core
yidH,839,1.0,Core
sdcS,839,1.0,Core
dus~~~dus_2~~~dus_1~~~dusB_2,839,1.0,Core
ybjL~~~yidE_3~~~yidE_1~~~yidE_2~~~aspT,839,1.0,Core
fumC_2~~~fumC_1~~~fumC,839,1.0,Core
yidE_1~~~yidE_2~~~yidE,839,1.0,Core
pqqE_2~~~pqqE,839,1.0,Core
betI_4~~~betI_2,839,1.0,Core
atpF,839,1.0,Core
apeB,839,1.0,Core
group_2034,839,1.0,Core
ctaD_1~~~ctaD_2~~~ctaD,839,1.0,Core
group_2033,839,1.0,Core
aftB,839,1.0,Core
group_2032,839,1.0,Core
mobA_1~~~mobA_2,839,1.0,Core
oatA~~~oatA_1,839,1.0,Core
group_2028,839,1.0,Core
moaA2,839,1.0,Core
group_2025,839,1.0,Core
ydfG,839,1.0,Core
thyX~~~thyX_2,839,1.0,Core
msuE,839,1.0,Core
yhgF,839,1.0,Core
ybiT_2~~~ybiT_1~~~btuD_6~~~ettA_2,839,1.0,Core
group_2023,839,1.0,Core
alaS,839,1.0,Core
mltG,839,1.0,Core
acpP,839,1.0,Core
infB~~~infB_1~~~infB_2,839,1.0,Core
group_2021,839,1.0,Core
group_2020,839,1.0,Core
group_2019,839,1.0,Core
rep_1~~~pcrA~~~rep_2,839,1.0,Core
uppS,839,1.0,Core
rpmC,839,1.0,Core
group_2007,839,1.0,Core
birA,839,1.0,Core
group_2005,839,1.0,Core
group_2004,839,1.0,Core
rsmH,839,1.0,Core
group_2002,839,1.0,Core
group_1999,839,1.0,Core
rpmH,839,1.0,Core
group_1984,839,1.0,Core
group_1982,839,1.0,Core
group_1981,839,1.0,Core
group_1971,839,1.0,Core
group_1965,839,1.0,Core
group_1964,839,1.0,Core
group_1963,839,1.0,Core
group_1962,839,1.0,Core
group_1961,839,1.0,Core
mprA_2~~~mprA~~~mprA_1~~~mprA_3,839,1.0,Core
gtaB,839,1.0,Core
group_1960,839,1.0,Core
group_1959,839,1.0,Core
yfnB,839,1.0,Core
group_1957,839,1.0,Core
pbpA,839,1.0,Core
pstP,839,1.0,Core
group_1956,839,1.0,Core
rne~~~infB_1,839,1.0,Core
group_1951,839,1.0,Core
ribBA,839,1.0,Core
otsB,839,1.0,Core
group_1942,839,1.0,Core
ndhB_1~~~mrpA,839,1.0,Core
mrpD_1~~~mrpD_2~~~ndhB_4,839,1.0,Core
rsgA,839,1.0,Core
yycB~~~yycB_3~~~nimT~~~yycB_2~~~yycB_1,839,1.0,Core
pitA_1~~~bar_2,839,1.0,Core
group_1938,839,1.0,Core
group_1937,839,1.0,Core
btuD_2~~~btuD_6,839,1.0,Core
group_1935,839,1.0,Core
dut~~~dut_2,839,1.0,Core
group_1934,839,1.0,Core
group_1933,839,1.0,Core
group_1931,839,1.0,Core
rpsT,839,1.0,Core
group_1930,839,1.0,Core
pdaC~~~pgdA,839,1.0,Core
group_1929,839,1.0,Core
group_1925,839,1.0,Core
cdsA~~~cdsA_2~~~cdsA_1,839,1.0,Core
ypdF,839,1.0,Core
group_1922,839,1.0,Core
group_1919,839,1.0,Core
group_1918,839,1.0,Core
tilS~~~tilS_1~~~tilS_2,839,1.0,Core
group_1915,839,1.0,Core
pflA,839,1.0,Core
folP1,839,1.0,Core
ahpD,839,1.0,Core
oxyR,839,1.0,Core
mmpL3,839,1.0,Core
ybaK,839,1.0,Core
rshA,839,1.0,Core
degP,839,1.0,Core
resA_1~~~resA_2,839,1.0,Core
hemL,839,1.0,Core
group_1907,839,1.0,Core
pepN_1~~~pepN_2,839,1.0,Core
group_1905,839,1.0,Core
rpmD,839,1.0,Core
pth_2~~~pth_1,839,1.0,Core
IMPDH~~~iprA~~~IMPDH_1,839,1.0,Core
sigE,839,1.0,Core
pyrE_2,839,1.0,Core
metE_1~~~metE_2,839,1.0,Core
group_1890,839,1.0,Core
gatD,839,1.0,Core
ybaB,839,1.0,Core
acnR,839,1.0,Core
group_1887,839,1.0,Core
resA_2~~~resA_1,839,1.0,Core
group_1886,839,1.0,Core
ftsX,839,1.0,Core
mgtA_2,839,1.0,Core
mtrB,839,1.0,Core
tmk,839,1.0,Core
group_1880,839,1.0,Core
msrB,839,1.0,Core
rplK~~~rplK_1~~~rplK_2,839,1.0,Core
group_1878,839,1.0,Core
group_1877,839,1.0,Core
ispF,839,1.0,Core
group_1876,839,1.0,Core
group_1875,839,1.0,Core
glpK,839,1.0,Core
group_1874,839,1.0,Core
glkA,839,1.0,Core
group_1872,839,1.0,Core
group_1871,839,1.0,Core
group_1870,839,1.0,Core
fatC~~~fatC_1,839,1.0,Core
csd,839,1.0,Core
pxpC~~~pxpB,839,1.0,Core
uvrD1~~~rep_3,839,1.0,Core
hisI,839,1.0,Core
group_1863,839,1.0,Core
pckG,839,1.0,Core
group_1861,839,1.0,Core
hisH~~~hisH_2~~~hisH_1,839,1.0,Core
glcA~~~lutP,839,1.0,Core
group_1856,839,1.0,Core
prfB,839,1.0,Core
group_1853,839,1.0,Core
gpgS,839,1.0,Core
group_1851,839,1.0,Core
rhlE_2~~~rhlB~~~rhlE_1~~~rhlE_3,839,1.0,Core
group_1850,839,1.0,Core
menE,839,1.0,Core
group_1849,839,1.0,Core
fixA~~~etfB,839,1.0,Core
group_1848,839,1.0,Core
group_1846,839,1.0,Core
prfC~~~prfC_2~~~prfC_1,839,1.0,Core
pth_1~~~pth_2,839,1.0,Core
group_1841,839,1.0,Core
group_1840,839,1.0,Core
lepB~~~lepB_1~~~lepB_2,839,1.0,Core
parB,839,1.0,Core
group_1837,839,1.0,Core
rpf2,839,1.0,Core
ispE,839,1.0,Core
group_1836,839,1.0,Core
yqjG,839,1.0,Core
carB_4~~~carB_2,839,1.0,Core
group_1833,839,1.0,Core
uvrC_2~~~uvrC_1~~~uvrC,839,1.0,Core
yqeY,839,1.0,Core
group_1828,839,1.0,Core
lnt,839,1.0,Core
group_1823,839,1.0,Core
echA6,839,1.0,Core
dapF,839,1.0,Core
nei1~~~nei1_1,839,1.0,Core
pstC2,839,1.0,Core
regX3~~~regX3_1~~~regX3_2,839,1.0,Core
group_1807,839,1.0,Core
cmk,839,1.0,Core
lspA,839,1.0,Core
glpQ1,839,1.0,Core
group_1805,839,1.0,Core
group_1801,839,1.0,Core
group_1800,839,1.0,Core
group_1797,839,1.0,Core
group_1796,839,1.0,Core
group_1792,839,1.0,Core
glpE_2~~~moeZ~~~moeZ_1,839,1.0,Core
ddpC,839,1.0,Core
gsiB,839,1.0,Core
group_1790,839,1.0,Core
group_1789,839,1.0,Core
glmU,839,1.0,Core
pafA~~~pafA_2~~~pafA_1,839,1.0,Core
glnH_2,839,1.0,Core
glnQ_2~~~glnQ_1~~~glnQ_3,839,1.0,Core
group_1787,839,1.0,Core
group_1783,839,1.0,Core
group_1782,839,1.0,Core
recO,839,1.0,Core
group_1781,839,1.0,Core
group_1777,839,1.0,Core
mutT1~~~rppH_1,839,1.0,Core
ddl~~~ddl_1,839,1.0,Core
moaE2_2~~~moaE2_3,839,1.0,Core
menJ,839,1.0,Core
group_1774,839,1.0,Core
whiA,839,1.0,Core
panS,839,1.0,Core
yceI,839,1.0,Core
rplQ,839,1.0,Core
pafC,839,1.0,Core
tatC,839,1.0,Core
dauR,839,1.0,Core
dtxR,839,1.0,Core
group_1773,839,1.0,Core
moaE2_1~~~moaE2_3~~~moeA,839,1.0,Core
yhjD,839,1.0,Core
ribZ_2~~~ribZ_1~~~ribZ,839,1.0,Core
group_1768,839,1.0,Core
group_1766,839,1.0,Core
group_1765,839,1.0,Core
fdnG~~~fdhA_2~~~fdhA_1,839,1.0,Core
group_1764,839,1.0,Core
cnrH,839,1.0,Core
group_1763,839,1.0,Core
group_1762,839,1.0,Core
yedI~~~yedI_2~~~yedI_1,839,1.0,Core
fdhA,839,1.0,Core
tam~~~cmoA,839,1.0,Core
menI,839,1.0,Core
group_1761,839,1.0,Core
rho,839,1.0,Core
prmC_1~~~prmC_3~~~prmC_2,839,1.0,Core
group_1759,839,1.0,Core
aroK,839,1.0,Core
group_1758,839,1.0,Core
fieF,839,1.0,Core
speE_1~~~speE_2~~~speE,839,1.0,Core
group_1757,839,1.0,Core
wbbL,839,1.0,Core
group_1751,839,1.0,Core
group_1750,839,1.0,Core
yajC,839,1.0,Core
alr,839,1.0,Core
group_1749,839,1.0,Core
ssaB,839,1.0,Core
group_1747,839,1.0,Core
group_1746,839,1.0,Core
gcvP~~~gcvP_2~~~gcvP_1,839,1.0,Core
murF,839,1.0,Core
murD~~~murD_1~~~murD_2,839,1.0,Core
group_1738,839,1.0,Core
ideR_1~~~mntR~~~ideR_2,839,1.0,Core
sseB~~~sseB_1~~~sseB_2,839,1.0,Core
group_1736,839,1.0,Core
group_1735,839,1.0,Core
tatB,839,1.0,Core
scrB~~~bfrA,839,1.0,Core
mrdA_1~~~pbpA_1~~~pbp~~~pbpA_2~~~mrdA,839,1.0,Core
group_1733,839,1.0,Core
group_1731,839,1.0,Core
lpdA,839,1.0,Core
group_1730,839,1.0,Core
fusA,839,1.0,Core
fba,839,1.0,Core
group_1723,839,1.0,Core
group_1722,839,1.0,Core
btuC_1~~~hmuU_1~~~btuC_2~~~hmuU_2~~~btuC,839,1.0,Core
trpA~~~trpA_1~~~trpA_2,839,1.0,Core
trpC_1~~~trpC_2,839,1.0,Core
group_1719,839,1.0,Core
group_1718,839,1.0,Core
group_1717,839,1.0,Core
group_1716,839,1.0,Core
rbfA,839,1.0,Core
serC,839,1.0,Core
group_1713,839,1.0,Core
aes~~~aes_2,839,1.0,Core
fadD_1~~~fadD_3,839,1.0,Core
group_1704,839,1.0,Core
group_1703,839,1.0,Core
group_1702,839,1.0,Core
nadD,839,1.0,Core
idi,839,1.0,Core
dnaJ~~~dnaJ2_1~~~dnaJ2~~~dnaJ2_2,839,1.0,Core
gltS~~~gltS_1,839,1.0,Core
betI_3~~~betI_1,839,1.0,Core
add,839,1.0,Core
group_1699,839,1.0,Core
group_1698,839,1.0,Core
dxs~~~dxs_2~~~dxs_1,839,1.0,Core
group_1697,839,1.0,Core
rplO,839,1.0,Core
group_1695,839,1.0,Core
argS,839,1.0,Core
group_1691,839,1.0,Core
bktB~~~phaA,839,1.0,Core
group_1687,839,1.0,Core
group_1684,839,1.0,Core
argO,839,1.0,Core
sir_2~~~sir_1~~~sir,839,1.0,Core
nadE,839,1.0,Core
fgd_2~~~fgd_1,839,1.0,Core
group_1680,839,1.0,Core
btuD_7~~~ykoD_1~~~btuD_3~~~btuD_5,839,1.0,Core
group_1677,839,1.0,Core
group_1675,839,1.0,Core
smtB,839,1.0,Core
trpD,839,1.0,Core
group_1674,839,1.0,Core
glgX_1~~~glgX_2~~~glgX,839,1.0,Core
pncA,839,1.0,Core
lppS,839,1.0,Core
gpt,839,1.0,Core
hmuO~~~hmuO_2,839,1.0,Core
ylbL,839,1.0,Core
pyrC,839,1.0,Core
rppH_2~~~mutT4~~~rppH,839,1.0,Core
group_1667,839,1.0,Core
dapE_1~~~dapE_2,839,1.0,Core
dapD~~~dapD_1~~~dapD_2,839,1.0,Core
group_1665,839,1.0,Core
group_1663,839,1.0,Core
ktrB,839,1.0,Core
gsiD,839,1.0,Core
group_1655,839,1.0,Core
adhA~~~yahK,839,1.0,Core
argG,839,1.0,Core
purD,839,1.0,Core
pknD_2~~~pknD_4,839,1.0,Core
group_1651,839,1.0,Core
purC,839,1.0,Core
glbO~~~glbO_1~~~glbO_2,839,1.0,Core
group_1646,839,1.0,Core
group_1645,839,1.0,Core
group_1642,839,1.0,Core
ftsQ,839,1.0,Core
murG,839,1.0,Core
group_1641,839,1.0,Core
smc_4~~~smc_7~~~smc_1~~~smc_2,839,1.0,Core
ppgK,839,1.0,Core
coaE,839,1.0,Core
COQ5,839,1.0,Core
group_1640,839,1.0,Core
group_1639,839,1.0,Core
yfiZ~~~yfiZ_1~~~yfiZ_2~~~hmuU_3,839,1.0,Core
hrpB~~~hrpB_1~~~hrpB_2,839,1.0,Core
group_1636,839,1.0,Core
group_1634,839,1.0,Core
yiiM,839,1.0,Core
ped~~~tsaC1~~~polS~~~ucpA,839,1.0,Core
gabT~~~gabT_2,839,1.0,Core
group_1630,839,1.0,Core
group_1629,839,1.0,Core
yitU,839,1.0,Core
murT~~~murT_2~~~murT_1,839,1.0,Core
mshB_1~~~mshB,839,1.0,Core
leuB,839,1.0,Core
group_1623,839,1.0,Core
group_1622,839,1.0,Core
qcrA,839,1.0,Core
group_1620,839,1.0,Core
glnD~~~glnD_1~~~glnD_2,839,1.0,Core
ccsA,839,1.0,Core
dipZ_1,839,1.0,Core
group_1617,839,1.0,Core
group_1616,839,1.0,Core
yihR,839,1.0,Core
group_1613,839,1.0,Core
group_1611,839,1.0,Core
group_1608,839,1.0,Core
group_1607,839,1.0,Core
glpR,839,1.0,Core
lacC,839,1.0,Core
drrA_1~~~drrA,839,1.0,Core
rplS,839,1.0,Core
thiE,839,1.0,Core
rhtC_1~~~rhtC_2,839,1.0,Core
mshD_1~~~mshD_3,839,1.0,Core
yaaA,839,1.0,Core
group_1596,839,1.0,Core
group_1594,839,1.0,Core
glpD2,839,1.0,Core
ilvH~~~ilvC,839,1.0,Core
group_1593,839,1.0,Core
group_1592,839,1.0,Core
grpE,839,1.0,Core
hcaC,839,1.0,Core
group_1589,839,1.0,Core
group_1587,839,1.0,Core
group_1586,839,1.0,Core
fbpB,839,1.0,Core
group_1583,839,1.0,Core
group_1581,839,1.0,Core
group_1580,839,1.0,Core
murE,839,1.0,Core
ylmA,839,1.0,Core
group_1579,839,1.0,Core
pta,839,1.0,Core
dinG_2~~~polC~~~dinG_1,839,1.0,Core
group_1578,839,1.0,Core
nudC,839,1.0,Core
group_1575,839,1.0,Core
group_1574,839,1.0,Core
group_1572,839,1.0,Core
metK,839,1.0,Core
def_2~~~def_1,839,1.0,Core
tal,839,1.0,Core
ctaC~~~ctaC_2~~~ctaC_1,839,1.0,Core
comEA,839,1.0,Core
gpmA_1~~~gpgP~~~gpmA_3,839,1.0,Core
pheS,839,1.0,Core
group_1559,839,1.0,Core
group_1557,839,1.0,Core
group_1556,839,1.0,Core
gloC,839,1.0,Core
liaR_4~~~liaR_1~~~degU~~~liaR_2,839,1.0,Core
group_1554,839,1.0,Core
yegS,839,1.0,Core
ptpA,839,1.0,Core
group_1548,839,1.0,Core
accD5_3,839,1.0,Core
group_1547,839,1.0,Core
coaD,839,1.0,Core
leuA,839,1.0,Core
fhs1~~~fhs,839,1.0,Core
odhA_1~~~odhA~~~odhA_2,839,1.0,Core
secA2,839,1.0,Core
group_1489,839,1.0,Core
tatA,839,1.0,Core
group_1479,839,1.0,Core
qorA,839,1.0,Core
group_1466,839,1.0,Core
group_1465,839,1.0,Core
zupT~~~zupT_1~~~zupT_2,839,1.0,Core
impA~~~cysQ_3,839,1.0,Core
group_1456,839,1.0,Core
purL,839,1.0,Core
glmS,839,1.0,Core
porA_1~~~porA,839,1.0,Core
eccC~~~eccC_2~~~eccC_1,839,1.0,Core
group_1447,839,1.0,Core
group_1441,839,1.0,Core
group_1436,839,1.0,Core
group_1430,839,1.0,Core
group_1429,839,1.0,Core
gyrB_1~~~gyrB_2~~~gyrB_3~~~gyrB_4~~~gyrB,839,1.0,Core
group_1422,839,1.0,Core
pimB_1~~~mshA_1,839,1.0,Core
rsmI~~~rsmI_2~~~rsmI_1,839,1.0,Core
oppA~~~dppE_2~~~dppE_3~~~dppE_1~~~oppA_2~~~oppA_1,839,1.0,Core
uvrA_2~~~uvrA_3~~~uvrA_4~~~uvrA_1,839,1.0,Core
group_1415,839,1.0,Core
dnaE1~~~dnaE1_2~~~dnaE1_1,839,1.0,Core
catM~~~benM~~~hdfR_3,839,1.0,Core
mntH,839,1.0,Core
obg,839,1.0,Core
rpoC_1~~~rpoC_2~~~rpoC,839,1.0,Core
frcA~~~frcA_2~~~frcA_1,839,1.0,Core
phoU2~~~phoU2_2~~~phoU2_1,839,1.0,Core
yedK,839,1.0,Core
group_1400,839,1.0,Core
dgt,839,1.0,Core
pyrB_1~~~pyrB_2~~~pyrB_3~~~pyrB,839,1.0,Core
gabP_2~~~gabP_1~~~gabP_3~~~pheP,839,1.0,Core
ileS~~~ileS_1~~~ileS_2,839,1.0,Core
group_1395,839,1.0,Core
aroG_2~~~aroG_1~~~aroG,839,1.0,Core
moaE2_2,839,1.0,Core
serS,839,1.0,Core
pmt_2~~~pmt~~~pmt_1,839,1.0,Core
coaA,839,1.0,Core
secG,839,1.0,Core
glgB~~~glgB_2~~~glgB_1,839,1.0,Core
aspS,839,1.0,Core
mdh,839,1.0,Core
hrcA_2~~~hrcA_1~~~hrcA,839,1.0,Core
nrdH,839,1.0,Core
atpH_1,839,1.0,Core
rpsF,839,1.0,Core
hflX,839,1.0,Core
pgi_1~~~pgi_2~~~pgi,839,1.0,Core
nucS_1~~~nucS~~~nucS_2,839,1.0,Core
malP_2~~~malP~~~glgP~~~malP_1,839,1.0,Core
hipO~~~scmP_2,839,1.0,Core
ndk,839,1.0,Core
group_1348,839,1.0,Core
ald1~~~iolA~~~betB_2~~~betB,839,1.0,Core
asnB_2~~~asnB_1~~~asnB,839,1.0,Core
gpsB,839,1.0,Core
infC,839,1.0,Core
group_1340,839,1.0,Core
acn_2~~~acn_1~~~acn,839,1.0,Core
glnA_1~~~glnA_2,839,1.0,Core
ppa,839,1.0,Core
rapA_2~~~rapA_1,839,1.0,Core
rarD,839,1.0,Core
group_1329,839,1.0,Core
group_1326,839,1.0,Core
yigZ,839,1.0,Core
manA,839,1.0,Core
group_1324,839,1.0,Core
tsaD,839,1.0,Core
gsiA,839,1.0,Core
tdcF~~~gloB,839,1.0,Core
group_1319,839,1.0,Core
dprE2,839,1.0,Core
panC_1~~~panC_2,839,1.0,Core
cysH_2~~~cysH~~~cysH_1,839,1.0,Core
group_1311,839,1.0,Core
glfT1,839,1.0,Core
sugB,839,1.0,Core
pbuG~~~pbuG_2~~~pbuG_1,839,1.0,Core
grcA,839,1.0,Core
hemH_1~~~hemH~~~hemH_2,839,1.0,Core
scpA_2~~~scpA_1~~~scpA,839,1.0,Core
ldh1,839,1.0,Core
rep_2~~~rep_1,839,1.0,Core
selD_2~~~selD~~~selD_1,839,1.0,Core
hslR,839,1.0,Core
group_1296,839,1.0,Core
kstR2_1,839,1.0,Core
group_1290,839,1.0,Core
recA,839,1.0,Core
IMPDH_2~~~guaB,839,1.0,Core
pstB1,839,1.0,Core
mntA,839,1.0,Core
whiB1,839,1.0,Core
fcl,839,1.0,Core
aftC,839,1.0,Core
group_1279,839,1.0,Core
group_1278,839,1.0,Core
group_1277,839,1.0,Core
group_1275,839,1.0,Core
dkgA~~~dkgA_1~~~dkgA_2,839,1.0,Core
group_1267,839,1.0,Core
rplM,839,1.0,Core
clpS_2~~~clpS_1~~~clpS,839,1.0,Core
dinB1_1~~~dinB1~~~dinB1_2,839,1.0,Core
group_1266,839,1.0,Core
group_1265,839,1.0,Core
lpd,839,1.0,Core
pyk_2~~~pyk,839,1.0,Core
dprE1_2~~~dprE1_1~~~dprE1,839,1.0,Core
gnd~~~gndA,839,1.0,Core
group_1258,839,1.0,Core
gap2_2~~~gap2_1,839,1.0,Core
hpcG,839,1.0,Core
pepA,839,1.0,Core
acp_2~~~acp~~~acp_1,839,1.0,Core
orn_2~~~orn~~~orn_1,839,1.0,Core
treS_1~~~treS~~~treS_2,839,1.0,Core
aspA,839,1.0,Core
trpE~~~trpE_2~~~trpE_1,839,1.0,Core
glmM,839,1.0,Core
mpa~~~arc,839,1.0,Core
group_1247,839,1.0,Core
mhqP,839,1.0,Core
bar_1~~~bar,839,1.0,Core
caiT~~~betT2_2~~~betT2~~~betT2_1,839,1.0,Core
miaB,839,1.0,Core
qcrC,839,1.0,Core
ptsH,839,1.0,Core
der,839,1.0,Core
mctC,839,1.0,Core
group_1240,839,1.0,Core
group_1239,839,1.0,Core
group_1236,839,1.0,Core
dasR_2~~~dasR_1~~~dasR,839,1.0,Core
sodA,839,1.0,Core
group_1234,839,1.0,Core
glyA~~~glyA1,839,1.0,Core
dinG_7~~~dinG_2~~~dinG_6~~~dinG_4~~~dinG_5~~~dinG_3,839,1.0,Core
serB~~~serB2,839,1.0,Core
hutI,839,1.0,Core
group_1229,839,1.0,Core
group_1228,839,1.0,Core
yidD,839,1.0,Core
uvrB_1~~~uvrB~~~uvrB_2,839,1.0,Core
group_1227,839,1.0,Core
ctaB1~~~ctaB~~~cyoE,839,1.0,Core
rnj_2~~~rnj_1~~~rnj,839,1.0,Core
fpuD,839,1.0,Core
nrdE2_2~~~nrdE2_1,839,1.0,Core
nrdE2_2~~~nrdE2_3~~~nrdE~~~nrdE2_1,839,1.0,Core
relA_2~~~relA_1~~~relA,839,1.0,Core
iscS_2~~~iscS_1,839,1.0,Core
cshB,839,1.0,Core
group_1222,839,1.0,Core
group_1220,839,1.0,Core
secA1_2~~~secA1_1~~~secA1,839,1.0,Core
polA,839,1.0,Core
aceE_2~~~aceE~~~aceE_1,839,1.0,Core
rimP,839,1.0,Core
rpsS,839,1.0,Core
panC_2~~~panC_3~~~panC_1,839,1.0,Core
ndhB_1~~~mrpA~~~ndhB_2,839,1.0,Core
glnE,839,1.0,Core
mviN~~~murJ,839,1.0,Core
metN2,839,1.0,Core
group_1215,839,1.0,Core
dltA~~~dltA_1~~~dapH~~~dltA_2~~~dltA_3,839,1.0,Core
cysQ_2~~~cysQ_1,839,1.0,Core
group_1189,839,1.0,Core
group_1188,839,1.0,Core
serB1,839,1.0,Core
srtE1,839,1.0,Core
thrC,839,1.0,Core
group_1179,839,1.0,Core
groS,839,1.0,Core
pgl,839,1.0,Core
pflB,839,1.0,Core
group_1150,839,1.0,Core
rutG,839,1.0,Core
rplC_2~~~rplC_1~~~rplC,839,1.0,Core
acp_2~~~alsT_1~~~alsT_2,839,1.0,Core
gmk,839,1.0,Core
whmD,839,1.0,Core
gpmA_1,839,1.0,Core
rplW,839,1.0,Core
rpoZ,839,1.0,Core
gatC,839,1.0,Core
gltA2,839,1.0,Core
group_1124,839,1.0,Core
rpsC,839,1.0,Core
atpD_1~~~atpD_2~~~atpD,839,1.0,Core
rpsJ,839,1.0,Core
group_1119,839,1.0,Core
porA_2,839,1.0,Core
purF_2~~~purF_1~~~purF,839,1.0,Core
rpsM,839,1.0,Core
crcB_2,839,1.0,Core
liaR_2~~~nreC_1~~~nreC_2,839,1.0,Core
group_1103,839,1.0,Core
rlmN,839,1.0,Core
rpmI,839,1.0,Core
atpB,839,1.0,Core
group_1097,839,1.0,Core
rpsL,839,1.0,Core
group_1086,839,1.0,Core
rplX,839,1.0,Core
group_1076,839,1.0,Core
rpsH,839,1.0,Core
aroC,839,1.0,Core
group_1072,839,1.0,Core
group_1070,839,1.0,Core
thrS,839,1.0,Core
pyrH_2~~~pyrH_1~~~pyrH,839,1.0,Core
nusB,839,1.0,Core
group_1064,839,1.0,Core
group_1060,839,1.0,Core
group_1056,839,1.0,Core
group_1053,839,1.0,Core
whiB4,839,1.0,Core
group_1046,839,1.0,Core
group_1045,839,1.0,Core
rimI_2,839,1.0,Core
glpX,839,1.0,Core
group_1044,839,1.0,Core
rplR,839,1.0,Core
group_1042,839,1.0,Core
bcp,839,1.0,Core
lutB_1~~~lutB_2~~~lutB,839,1.0,Core
liaS,839,1.0,Core
ilvA,839,1.0,Core
group_1036,839,1.0,Core
group_1034,839,1.0,Core
group_1031,839,1.0,Core
kdc,839,1.0,Core
group_1028,839,1.0,Core
wecA,839,1.0,Core
group_1024,839,1.0,Core
leuC,839,1.0,Core
group_1019,839,1.0,Core
nanT~~~sauU,839,1.0,Core
group_1014,839,1.0,Core
frdA,839,1.0,Core
ramB_1~~~ramB~~~ramB_2,839,1.0,Core
aftA_1~~~aftA_2~~~aftA,839,1.0,Core
fpg1_1~~~fpg1_2~~~fpg1,839,1.0,Core
leuD_2~~~leuD_1~~~leuD,839,1.0,Core
tagU~~~lcpB,839,1.0,Core
amiB2,839,1.0,Core
pgk~~~pgk_2~~~pgk_1,839,1.0,Core
group_998,839,1.0,Core
group_997,839,1.0,Core
group_996,839,1.0,Core
glnB,839,1.0,Core
clsA,839,1.0,Core
nadK~~~ppnK,839,1.0,Core
rpsB,839,1.0,Core
group_994,839,1.0,Core
lgt_1~~~lgt_2~~~lgt,839,1.0,Core
cysK1,839,1.0,Core
rsmG_2~~~rsmG~~~rsmG_1,839,1.0,Core
infA,839,1.0,Core
pip_1~~~pip_2~~~pip,839,1.0,Core
ctaE,839,1.0,Core
group_973,839,1.0,Core
group_972,839,1.0,Core
group_971,839,1.0,Core
group_970,839,1.0,Core
group_963,839,1.0,Core
group_962,839,1.0,Core
sigM,839,1.0,Core
hom_1~~~hom_2~~~hom,839,1.0,Core
rpsO,839,1.0,Core
rpoB_1~~~rpoB~~~rpoB_2,839,1.0,Core
group_954,839,1.0,Core
xseA,839,1.0,Core
purE,839,1.0,Core
atpA,839,1.0,Core
group_947,839,1.0,Core
secE,839,1.0,Core
fatD_2~~~fatD~~~fatD_1,839,1.0,Core
group_942,839,1.0,Core
group_938,839,1.0,Core
fkbP,839,1.0,Core
gatB,839,1.0,Core
group_930,839,1.0,Core
group_928,839,1.0,Core
ruvA,839,1.0,Core
group_922,839,1.0,Core
rplV,839,1.0,Core
moaB,839,1.0,Core
group_910,839,1.0,Core
dnaN,839,1.0,Core
group_908,839,1.0,Core
trxA,839,1.0,Core
folB,839,1.0,Core
rplN,839,1.0,Core
moaC2,839,1.0,Core
cshA,839,1.0,Core
uppP_1~~~uppP,839,1.0,Core
group_897,839,1.0,Core
ribE,839,1.0,Core
exoA,839,1.0,Core
group_895,839,1.0,Core
mrpG,839,1.0,Core
rbpA,839,1.0,Core
algC,839,1.0,Core
group_879,839,1.0,Core
hemC_1~~~hemC_2~~~hemC,839,1.0,Core
rpsI,839,1.0,Core
hemE,839,1.0,Core
rplT,839,1.0,Core
group_864,839,1.0,Core
pnoA,839,1.0,Core
hpcH~~~bphF,839,1.0,Core
mutT3,839,1.0,Core
rplL,839,1.0,Core
acyP,839,1.0,Core
mmgF,839,1.0,Core
dcuA_2~~~dcuA_1~~~dcuA,839,1.0,Core
accD5_2~~~accD5_3,839,1.0,Core
trmI,839,1.0,Core
group_844,839,1.0,Core
atpFH~~~atpH_2,839,1.0,Core
yjcH,839,1.0,Core
group_832,839,1.0,Core
nrdF2_1,839,1.0,Core
msrA,839,1.0,Core
dapE_1~~~dapE_5~~~dapE_4~~~dapE_2,839,1.0,Core
dmdB,839,1.0,Core
rpsK,839,1.0,Core
group_816,839,1.0,Core
gbsA,839,1.0,Core
dapA,839,1.0,Core
nrdI_2~~~nrdI_1,839,1.0,Core
nrdI_2,839,1.0,Core
crcB_1,839,1.0,Core
yxdL~~~bceA_2~~~bceA_1,839,1.0,Core
group_803,839,1.0,Core
nusA,839,1.0,Core
gph_2,839,1.0,Core
group_794,839,1.0,Core
yceI_2,839,1.0,Core
group_793,839,1.0,Core
kefC~~~kefC_2,839,1.0,Core
carA,839,1.0,Core
rplP,839,1.0,Core
odhI,839,1.0,Core
mraZ,839,1.0,Core
aroQ,839,1.0,Core
group_728,839,1.0,Core
nrdR,839,1.0,Core
rpsG,839,1.0,Core
rsfS,839,1.0,Core
rpiB,839,1.0,Core
group_661,839,1.0,Core
